state,date,sex,age,ethnicity,population('000)
Sabah,1/1/2025,male,75-79,bumi_malay,0.9
Sabah,1/1/2025,male,75-79,bumi_other,11.6
Sabah,1/1/2025,male,75-79,chinese,1.3
Sabah,1/1/2025,male,75-79,indian,0
Sabah,1/1/2025,male,75-79,other_citizen,0.3
Sabah,1/1/2025,male,75-79,other_noncitizen,3.2
Sabah,1/1/2025,male,80-84,overall,9.2
Sabah,1/1/2025,male,80-84,bumi_malay,0.3
Sabah,1/1/2025,male,80-84,bumi_other,6.9
Sabah,1/1/2025,male,80-84,chinese,0.4
Sabah,1/1/2025,male,80-84,indian,0
Sabah,1/1/2025,male,80-84,other_citizen,0.1
Sabah,1/1/2025,male,80-84,other_noncitizen,1.4
Sabah,1/1/2025,male,85+,overall,9
Sabah,1/1/2025,male,85+,bumi_malay,0.1
Sabah,1/1/2025,male,85+,bumi_other,6.4
Sabah,1/1/2025,male,85+,chinese,0
Sabah,1/1/2025,male,85+,indian,0
Sabah,1/1/2025,male,85+,other_citizen,0.1
Sabah,1/1/2025,male,85+,other_noncitizen,2.4
Sarawak,1/1/2025,both,overall,overall,2529.8
Sarawak,1/1/2025,both,overall,bumi_malay,608.3
Sarawak,1/1/2025,both,overall,bumi_other,1225.1
Sarawak,1/1/2025,both,overall,chinese,558
Sarawak,1/1/2025,both,overall,indian,5
Sarawak,1/1/2025,both,overall,other_citizen,6.6
Sarawak,1/1/2025,both,overall,other_noncitizen,126.8
Sarawak,1/1/2025,both,0-4,overall,158.5
Sarawak,1/1/2025,both,0-4,bumi_malay,45.9
Sarawak,1/1/2025,both,0-4,bumi_other,84.3
Sarawak,1/1/2025,both,0-4,chinese,24.2
Sarawak,1/1/2025,both,0-4,indian,0.2
Sarawak,1/1/2025,both,0-4,other_citizen,0.4
Sarawak,1/1/2025,both,0-4,other_noncitizen,3.4
Sarawak,1/1/2025,both,5-9,overall,156.3
Sarawak,1/1/2025,both,5-9,bumi_malay,46.8
Sarawak,1/1/2025,both,5-9,bumi_other,77
Sarawak,1/1/2025,both,5-9,chinese,27.8
Sarawak,1/1/2025,both,5-9,indian,0.2
Sarawak,1/1/2025,both,5-9,other_citizen,0.3
Sarawak,1/1/2025,both,5-9,other_noncitizen,4.1
Sarawak,1/1/2025,both,10-14,overall,180.4
Sarawak,1/1/2025,both,10-14,bumi_malay,48.5
Sarawak,1/1/2025,both,10-14,bumi_other,93.1
Sarawak,1/1/2025,both,10-14,chinese,35.9
Sarawak,1/1/2025,both,10-14,indian,0.3
Sarawak,1/1/2025,both,10-14,other_citizen,0.4
Sarawak,1/1/2025,both,10-14,other_noncitizen,2.3
Sarawak,1/1/2025,both,15-19,overall,200.7
Sarawak,1/1/2025,both,15-19,bumi_malay,53
Sarawak,1/1/2025,both,15-19,bumi_other,104.6
Sarawak,1/1/2025,both,15-19,chinese,39.7
Sarawak,1/1/2025,both,15-19,indian,0.3
Sarawak,1/1/2025,both,15-19,other_citizen,0.3
Sarawak,1/1/2025,both,15-19,other_noncitizen,2.9
Sarawak,1/1/2025,both,20-24,overall,221.2
Sarawak,1/1/2025,both,20-24,bumi_malay,56.6
Sarawak,1/1/2025,both,20-24,bumi_other,107.1
Sarawak,1/1/2025,both,20-24,chinese,44
Sarawak,1/1/2025,both,20-24,indian,0.3
Sarawak,1/1/2025,both,20-24,other_citizen,0.3
Sarawak,1/1/2025,both,20-24,other_noncitizen,12.9
Sarawak,1/1/2025,both,25-29,overall,221.9
Sarawak,1/1/2025,both,25-29,bumi_malay,56.6
Sarawak,1/1/2025,both,25-29,bumi_other,97.3
Sarawak,1/1/2025,both,25-29,chinese,41.4
Sarawak,1/1/2025,both,25-29,indian,0.8
Sarawak,1/1/2025,both,25-29,other_citizen,0.6
Sarawak,1/1/2025,both,25-29,other_noncitizen,25.2
Sarawak,1/1/2025,both,30-34,overall,221.2
Sarawak,1/1/2025,both,30-34,bumi_malay,52.2
Sarawak,1/1/2025,both,30-34,bumi_other,101.2
Sarawak,1/1/2025,both,30-34,chinese,40.8
Sarawak,1/1/2025,both,30-34,indian,0.5
Sarawak,1/1/2025,both,30-34,other_citizen,0.8
Sarawak,1/1/2025,both,30-34,other_noncitizen,25.6
Sarawak,1/1/2025,both,35-39,overall,204.8
Sarawak,1/1/2025,both,35-39,bumi_malay,47.6
Sarawak,1/1/2025,both,35-39,bumi_other,93.4
Sarawak,1/1/2025,both,35-39,chinese,41.2
Sarawak,1/1/2025,both,35-39,indian,0.5
Sarawak,1/1/2025,both,35-39,other_citizen,0.9
Sarawak,1/1/2025,both,35-39,other_noncitizen,21.2
Sarawak,1/1/2025,both,40-44,overall,180.2
Sarawak,1/1/2025,both,40-44,bumi_malay,40.6
Sarawak,1/1/2025,both,40-44,bumi_other,83
Sarawak,1/1/2025,both,40-44,chinese,40.1
Sarawak,1/1/2025,both,40-44,indian,0.3
Sarawak,1/1/2025,both,40-44,other_citizen,0.8
Sarawak,1/1/2025,both,40-44,other_noncitizen,15.3
Sarawak,1/1/2025,both,45-49,overall,154.6
Sarawak,1/1/2025,both,45-49,bumi_malay,34.1
Sarawak,1/1/2025,both,45-49,bumi_other,74
Sarawak,1/1/2025,both,45-49,chinese,37.3
Sarawak,1/1/2025,both,45-49,indian,0.3
Sarawak,1/1/2025,both,45-49,other_citizen,0.6
Sarawak,1/1/2025,both,45-49,other_noncitizen,8.3
Sarawak,1/1/2025,both,50-54,overall,144.4
Sarawak,1/1/2025,both,50-54,bumi_malay,31
Sarawak,1/1/2025,both,50-54,bumi_other,73.8
Sarawak,1/1/2025,both,50-54,chinese,35.9
Sarawak,1/1/2025,both,50-54,indian,0.2
Sarawak,1/1/2025,both,50-54,other_citizen,0.4
Sarawak,1/1/2025,both,50-54,other_noncitizen,2.9
Sarawak,1/1/2025,both,55-59,overall,132
Sarawak,1/1/2025,both,55-59,bumi_malay,28.4
Sarawak,1/1/2025,both,55-59,bumi_other,67.8
Sarawak,1/1/2025,both,55-59,chinese,34.2
Sarawak,1/1/2025,both,55-59,indian,0.2
Sarawak,1/1/2025,both,55-59,other_citizen,0.2
Sarawak,1/1/2025,both,55-59,other_noncitizen,1.2
Sarawak,1/1/2025,both,60-64,overall,122
Sarawak,1/1/2025,both,60-64,bumi_malay,24.4
Sarawak,1/1/2025,both,60-64,bumi_other,62
Sarawak,1/1/2025,both,60-64,chinese,34.5
Sarawak,1/1/2025,both,60-64,indian,0.2
Sarawak,1/1/2025,both,60-64,other_citizen,0.2
Sarawak,1/1/2025,both,60-64,other_noncitizen,0.6
Sarawak,1/1/2025,both,65-69,overall,91.1
Sarawak,1/1/2025,both,65-69,bumi_malay,17.9
Sarawak,1/1/2025,both,65-69,bumi_other,43.5
Sarawak,1/1/2025,both,65-69,chinese,28.9
Sarawak,1/1/2025,both,65-69,indian,0.2
Sarawak,1/1/2025,both,65-69,other_citizen,0.1
Sarawak,1/1/2025,both,65-69,other_noncitizen,0.4
Sarawak,1/1/2025,both,70-74,overall,67.8
Sarawak,1/1/2025,both,70-74,bumi_malay,12.5
Sarawak,1/1/2025,both,70-74,bumi_other,30.4
Sarawak,1/1/2025,both,70-74,chinese,24.4
Sarawak,1/1/2025,both,70-74,indian,0.1
Sarawak,1/1/2025,both,70-74,other_citizen,0.1
Sarawak,1/1/2025,both,70-74,other_noncitizen,0.2
Sarawak,1/1/2025,both,75-79,overall,40.5
Sarawak,1/1/2025,both,75-79,bumi_malay,6.8
Sarawak,1/1/2025,both,75-79,bumi_other,18.3
Sarawak,1/1/2025,both,75-79,chinese,15
Sarawak,1/1/2025,both,75-79,indian,0.1
Sarawak,1/1/2025,both,75-79,other_citizen,0.1
Sarawak,1/1/2025,both,75-79,other_noncitizen,0.1
Sarawak,1/1/2025,both,80-84,overall,20.8
Sarawak,1/1/2025,both,80-84,bumi_malay,3.7
Sarawak,1/1/2025,both,80-84,bumi_other,9.3
Sarawak,1/1/2025,both,80-84,chinese,7.7
Sarawak,1/1/2025,both,80-84,indian,0
Sarawak,1/1/2025,both,80-84,other_citizen,0
Sarawak,1/1/2025,both,80-84,other_noncitizen,0.1
Sarawak,1/1/2025,both,85+,overall,11.6
Sarawak,1/1/2025,both,85+,bumi_malay,1.6
Sarawak,1/1/2025,both,85+,bumi_other,5
Sarawak,1/1/2025,both,85+,chinese,4.9
Sarawak,1/1/2025,both,85+,indian,0
Sarawak,1/1/2025,both,85+,other_citizen,0
Sarawak,1/1/2025,both,85+,other_noncitizen,0.1
Sarawak,1/1/2025,female,overall,overall,1225.4
Sarawak,1/1/2025,female,overall,bumi_malay,298.8
Sarawak,1/1/2025,female,overall,bumi_other,608.2
Sarawak,1/1/2025,female,overall,chinese,272.6
Sarawak,1/1/2025,female,overall,indian,2.3
Sarawak,1/1/2025,female,overall,other_citizen,2.9
Sarawak,1/1/2025,female,overall,other_noncitizen,40.6
Sarawak,1/1/2025,female,0-4,overall,76.5
Sarawak,1/1/2025,female,0-4,bumi_malay,22.2
Sarawak,1/1/2025,female,0-4,bumi_other,40.6
Sarawak,1/1/2025,female,0-4,chinese,11.8
Sarawak,1/1/2025,female,0-4,indian,0.1
Sarawak,1/1/2025,female,0-4,other_citizen,0.2
Sarawak,1/1/2025,female,0-4,other_noncitizen,1.7
Sarawak,1/1/2025,female,5-9,overall,75.9
Sarawak,1/1/2025,female,5-9,bumi_malay,22.8
Sarawak,1/1/2025,female,5-9,bumi_other,37.6
Sarawak,1/1/2025,female,5-9,chinese,13.4
Sarawak,1/1/2025,female,5-9,indian,0.1
Sarawak,1/1/2025,female,5-9,other_citizen,0.2
Sarawak,1/1/2025,female,5-9,other_noncitizen,1.8
Sarawak,1/1/2025,female,10-14,overall,87
Sarawak,1/1/2025,female,10-14,bumi_malay,23.4
Sarawak,1/1/2025,female,10-14,bumi_other,45.2
Sarawak,1/1/2025,female,10-14,chinese,17.2
Sarawak,1/1/2025,female,10-14,indian,0.1
Sarawak,1/1/2025,female,10-14,other_citizen,0.2
Sarawak,1/1/2025,female,10-14,other_noncitizen,1
Sarawak,1/1/2025,female,15-19,overall,95.6
Sarawak,1/1/2025,female,15-19,bumi_malay,25.4
Sarawak,1/1/2025,female,15-19,bumi_other,50.3
Sarawak,1/1/2025,female,15-19,chinese,18.6
Sarawak,1/1/2025,female,15-19,indian,0.1
Sarawak,1/1/2025,female,15-19,other_citizen,0.2
Sarawak,1/1/2025,female,15-19,other_noncitizen,1.1
Sarawak,1/1/2025,female,20-24,overall,104.7
Sarawak,1/1/2025,female,20-24,bumi_malay,27.6
Sarawak,1/1/2025,female,20-24,bumi_other,52.5
Sarawak,1/1/2025,female,20-24,chinese,20.8
Sarawak,1/1/2025,female,20-24,indian,0.1
Sarawak,1/1/2025,female,20-24,other_citizen,0.1
Sarawak,1/1/2025,female,20-24,other_noncitizen,3.5
Sarawak,1/1/2025,female,25-29,overall,104.2
Sarawak,1/1/2025,female,25-29,bumi_malay,27.8
Sarawak,1/1/2025,female,25-29,bumi_other,48.3
Sarawak,1/1/2025,female,25-29,chinese,20
Sarawak,1/1/2025,female,25-29,indian,0.5
Sarawak,1/1/2025,female,25-29,other_citizen,0.3
Sarawak,1/1/2025,female,25-29,other_noncitizen,7.4
Sarawak,1/1/2025,female,30-34,overall,103.6
Sarawak,1/1/2025,female,30-34,bumi_malay,25.3
Sarawak,1/1/2025,female,30-34,bumi_other,50.2
Sarawak,1/1/2025,female,30-34,chinese,19.9
Sarawak,1/1/2025,female,30-34,indian,0.2
Sarawak,1/1/2025,female,30-34,other_citizen,0.3
Sarawak,1/1/2025,female,30-34,other_noncitizen,7.5
Sarawak,1/1/2025,female,35-39,overall,96.5
Sarawak,1/1/2025,female,35-39,bumi_malay,23
Sarawak,1/1/2025,female,35-39,bumi_other,46.3
Sarawak,1/1/2025,female,35-39,chinese,20.2
Sarawak,1/1/2025,female,35-39,indian,0.2
Sarawak,1/1/2025,female,35-39,other_citizen,0.4
Sarawak,1/1/2025,female,35-39,other_noncitizen,6.5
Sarawak,1/1/2025,female,40-44,overall,86.5
Sarawak,1/1/2025,female,40-44,bumi_malay,20
Sarawak,1/1/2025,female,40-44,bumi_other,41.5
Sarawak,1/1/2025,female,40-44,chinese,19.5
Sarawak,1/1/2025,female,40-44,indian,0.1
Sarawak,1/1/2025,female,40-44,other_citizen,0.3
Sarawak,1/1/2025,female,40-44,other_noncitizen,5.1
Sarawak,1/1/2025,female,45-49,overall,76.4
Sarawak,1/1/2025,female,45-49,bumi_malay,17.2
Sarawak,1/1/2025,female,45-49,bumi_other,37.8
Sarawak,1/1/2025,female,45-49,chinese,18.3
Sarawak,1/1/2025,female,45-49,indian,0.1
Sarawak,1/1/2025,female,45-49,other_citizen,0.3
Sarawak,1/1/2025,female,45-49,other_noncitizen,2.8
Sarawak,1/1/2025,female,50-54,overall,71.8
Sarawak,1/1/2025,female,50-54,bumi_malay,15.5
Sarawak,1/1/2025,female,50-54,bumi_other,37.2
Sarawak,1/1/2025,female,50-54,chinese,17.7
Sarawak,1/1/2025,female,50-54,indian,0.1
Sarawak,1/1/2025,female,50-54,other_citizen,0.2
Sarawak,1/1/2025,female,50-54,other_noncitizen,1
Sarawak,1/1/2025,female,55-59,overall,66.2
Sarawak,1/1/2025,female,55-59,bumi_malay,14.3
Sarawak,1/1/2025,female,55-59,bumi_other,34.2
Sarawak,1/1/2025,female,55-59,chinese,17
Sarawak,1/1/2025,female,55-59,indian,0.1
Sarawak,1/1/2025,female,55-59,other_citizen,0.1
Sarawak,1/1/2025,female,55-59,other_noncitizen,0.5
Sarawak,1/1/2025,female,60-64,overall,60.5
Sarawak,1/1/2025,female,60-64,bumi_malay,12.2
Sarawak,1/1/2025,female,60-64,bumi_other,31.1
Sarawak,1/1/2025,female,60-64,chinese,16.7
Sarawak,1/1/2025,female,60-64,indian,0.1
Sarawak,1/1/2025,female,60-64,other_citizen,0.1
Sarawak,1/1/2025,female,60-64,other_noncitizen,0.3
Sarawak,1/1/2025,female,65-69,overall,46.3
Sarawak,1/1/2025,female,65-69,bumi_malay,9.2
Sarawak,1/1/2025,female,65-69,bumi_other,22.2
Sarawak,1/1/2025,female,65-69,chinese,14.6
Sarawak,1/1/2025,female,65-69,indian,0.1
Sarawak,1/1/2025,female,65-69,other_citizen,0.1
Sarawak,1/1/2025,female,65-69,other_noncitizen,0.2
Sarawak,1/1/2025,female,70-74,overall,34.4
Sarawak,1/1/2025,female,70-74,bumi_malay,6.4
Sarawak,1/1/2025,female,70-74,bumi_other,15.3
Sarawak,1/1/2025,female,70-74,chinese,12.5
Sarawak,1/1/2025,female,70-74,indian,0.1
Sarawak,1/1/2025,female,70-74,other_citizen,0
Sarawak,1/1/2025,female,70-74,other_noncitizen,0.1
Sarawak,1/1/2025,female,75-79,overall,21.4
Sarawak,1/1/2025,female,75-79,bumi_malay,3.6
Sarawak,1/1/2025,female,75-79,bumi_other,9.9
Sarawak,1/1/2025,female,75-79,chinese,7.7
Sarawak,1/1/2025,female,75-79,indian,0
Sarawak,1/1/2025,female,75-79,other_citizen,0
Sarawak,1/1/2025,female,75-79,other_noncitizen,0.1
Sarawak,1/1/2025,female,80-84,overall,11.1
Sarawak,1/1/2025,female,80-84,bumi_malay,2
Sarawak,1/1/2025,female,80-84,bumi_other,5
Sarawak,1/1/2025,female,80-84,chinese,4
Sarawak,1/1/2025,female,80-84,indian,0
Sarawak,1/1/2025,female,80-84,other_citizen,0
Sarawak,1/1/2025,female,80-84,other_noncitizen,0
Sarawak,1/1/2025,female,85+,overall,6.7
Sarawak,1/1/2025,female,85+,bumi_malay,1
Sarawak,1/1/2025,female,85+,bumi_other,2.9
Sarawak,1/1/2025,female,85+,chinese,2.7
Sarawak,1/1/2025,female,85+,indian,0
Sarawak,1/1/2025,female,85+,other_citizen,0
Sarawak,1/1/2025,female,85+,other_noncitizen,0
Sarawak,1/1/2025,male,overall,overall,1304.4
Sarawak,1/1/2025,male,overall,bumi_malay,309.6
Sarawak,1/1/2025,male,overall,bumi_other,616.9
Sarawak,1/1/2025,male,overall,chinese,285.4
Sarawak,1/1/2025,male,overall,indian,2.7
Sarawak,1/1/2025,male,overall,other_citizen,3.7
Sarawak,1/1/2025,male,overall,other_noncitizen,86.1
Sarawak,1/1/2025,male,0-4,overall,81.9
Sarawak,1/1/2025,male,0-4,bumi_malay,23.8
Sarawak,1/1/2025,male,0-4,bumi_other,43.7
Sarawak,1/1/2025,male,0-4,chinese,12.5
Sarawak,1/1/2025,male,0-4,indian,0.1
Sarawak,1/1/2025,male,0-4,other_citizen,0.2
Sarawak,1/1/2025,male,0-4,other_noncitizen,1.7
Sarawak,1/1/2025,male,5-9,overall,80.5
Sarawak,1/1/2025,male,5-9,bumi_malay,24
Sarawak,1/1/2025,male,5-9,bumi_other,39.4
Sarawak,1/1/2025,male,5-9,chinese,14.4
Sarawak,1/1/2025,male,5-9,indian,0.1
Sarawak,1/1/2025,male,5-9,other_citizen,0.2
Sarawak,1/1/2025,male,5-9,other_noncitizen,2.3
Sarawak,1/1/2025,male,10-14,overall,93.3
Sarawak,1/1/2025,male,10-14,bumi_malay,25.1
Sarawak,1/1/2025,male,10-14,bumi_other,47.9
Sarawak,1/1/2025,male,10-14,chinese,18.7
Sarawak,1/1/2025,male,10-14,indian,0.2
Sarawak,1/1/2025,male,10-14,other_citizen,0.2
Sarawak,1/1/2025,male,10-14,other_noncitizen,1.3
Sarawak,1/1/2025,male,15-19,overall,105
Sarawak,1/1/2025,male,15-19,bumi_malay,27.6
Sarawak,1/1/2025,male,15-19,bumi_other,54.3
Sarawak,1/1/2025,male,15-19,chinese,21.1
Sarawak,1/1/2025,male,15-19,indian,0.1
Sarawak,1/1/2025,male,15-19,other_citizen,0.2
Sarawak,1/1/2025,male,15-19,other_noncitizen,1.7
Sarawak,1/1/2025,male,20-24,overall,116.5
Sarawak,1/1/2025,male,20-24,bumi_malay,29
Sarawak,1/1/2025,male,20-24,bumi_other,54.7
Sarawak,1/1/2025,male,20-24,chinese,23.2
Sarawak,1/1/2025,male,20-24,indian,0.2
Sarawak,1/1/2025,male,20-24,other_citizen,0.2
Sarawak,1/1/2025,male,20-24,other_noncitizen,9.3
Sarawak,1/1/2025,male,25-29,overall,117.7
Sarawak,1/1/2025,male,25-29,bumi_malay,28.8
Sarawak,1/1/2025,male,25-29,bumi_other,49
Sarawak,1/1/2025,male,25-29,chinese,21.5
Sarawak,1/1/2025,male,25-29,indian,0.3
Sarawak,1/1/2025,male,25-29,other_citizen,0.3
Sarawak,1/1/2025,male,25-29,other_noncitizen,17.8
Sarawak,1/1/2025,male,30-34,overall,117.6
Sarawak,1/1/2025,male,30-34,bumi_malay,26.9
Sarawak,1/1/2025,male,30-34,bumi_other,51
Sarawak,1/1/2025,male,30-34,chinese,20.9
Sarawak,1/1/2025,male,30-34,indian,0.3
Sarawak,1/1/2025,male,30-34,other_citizen,0.5
Sarawak,1/1/2025,male,30-34,other_noncitizen,18.1
Sarawak,1/1/2025,male,35-39,overall,108.3
Sarawak,1/1/2025,male,35-39,bumi_malay,24.6
Sarawak,1/1/2025,male,35-39,bumi_other,47.1
Sarawak,1/1/2025,male,35-39,chinese,21
Sarawak,1/1/2025,male,35-39,indian,0.3
Sarawak,1/1/2025,male,35-39,other_citizen,0.6
Sarawak,1/1/2025,male,35-39,other_noncitizen,14.7
Sarawak,1/1/2025,male,40-44,overall,93.6
Sarawak,1/1/2025,male,40-44,bumi_malay,20.7
Sarawak,1/1/2025,male,40-44,bumi_other,41.5
Sarawak,1/1/2025,male,40-44,chinese,20.6
Sarawak,1/1/2025,male,40-44,indian,0.2
Sarawak,1/1/2025,male,40-44,other_citizen,0.5
Sarawak,1/1/2025,male,40-44,other_noncitizen,10.2
Sarawak,1/1/2025,male,45-49,overall,78.2
Sarawak,1/1/2025,male,45-49,bumi_malay,16.9
Sarawak,1/1/2025,male,45-49,bumi_other,36.2
Sarawak,1/1/2025,male,45-49,chinese,19
Sarawak,1/1/2025,male,45-49,indian,0.2
Sarawak,1/1/2025,male,45-49,other_citizen,0.3
Sarawak,1/1/2025,male,45-49,other_noncitizen,5.5
Sarawak,1/1/2025,male,50-54,overall,72.6
Sarawak,1/1/2025,male,50-54,bumi_malay,15.5
Sarawak,1/1/2025,male,50-54,bumi_other,36.6
Sarawak,1/1/2025,male,50-54,chinese,18.2
Sarawak,1/1/2025,male,50-54,indian,0.1
Sarawak,1/1/2025,male,50-54,other_citizen,0.2
Sarawak,1/1/2025,male,50-54,other_noncitizen,1.9
Sarawak,1/1/2025,male,55-59,overall,65.8
Sarawak,1/1/2025,male,55-59,bumi_malay,14.1
Sarawak,1/1/2025,male,55-59,bumi_other,33.5
Sarawak,1/1/2025,male,55-59,chinese,17.2
Sarawak,1/1/2025,male,55-59,indian,0.1
Sarawak,1/1/2025,male,55-59,other_citizen,0.1
Sarawak,1/1/2025,male,55-59,other_noncitizen,0.7
Sarawak,1/1/2025,male,60-64,overall,61.5
Sarawak,1/1/2025,male,60-64,bumi_malay,12.2
Sarawak,1/1/2025,male,60-64,bumi_other,30.9
Sarawak,1/1/2025,male,60-64,chinese,17.8
Sarawak,1/1/2025,male,60-64,indian,0.1
Sarawak,1/1/2025,male,60-64,other_citizen,0.1
Sarawak,1/1/2025,male,60-64,other_noncitizen,0.3
Sarawak,1/1/2025,male,65-69,overall,44.8
Sarawak,1/1/2025,male,65-69,bumi_malay,8.8
Sarawak,1/1/2025,male,65-69,bumi_other,21.3
Sarawak,1/1/2025,male,65-69,chinese,14.3
Sarawak,1/1/2025,male,65-69,indian,0.1
Sarawak,1/1/2025,male,65-69,other_citizen,0.1
Sarawak,1/1/2025,male,65-69,other_noncitizen,0.2
Sarawak,1/1/2025,male,70-74,overall,33.3
Sarawak,1/1/2025,male,70-74,bumi_malay,6.1
Sarawak,1/1/2025,male,70-74,bumi_other,15.1
Sarawak,1/1/2025,male,70-74,chinese,11.9
Sarawak,1/1/2025,male,70-74,indian,0.1
Sarawak,1/1/2025,male,70-74,other_citizen,0.1
Sarawak,1/1/2025,male,70-74,other_noncitizen,0.1
Sarawak,1/1/2025,male,75-79,overall,19.1
Sarawak,1/1/2025,male,75-79,bumi_malay,3.2
Sarawak,1/1/2025,male,75-79,bumi_other,8.4
Sarawak,1/1/2025,male,75-79,chinese,7.3
Sarawak,1/1/2025,male,75-79,indian,0.1
Sarawak,1/1/2025,male,75-79,other_citizen,0
Sarawak,1/1/2025,male,75-79,other_noncitizen,0.1
Sarawak,1/1/2025,male,80-84,overall,9.7
Sarawak,1/1/2025,male,80-84,bumi_malay,1.7
Sarawak,1/1/2025,male,80-84,bumi_other,4.3
Sarawak,1/1/2025,male,80-84,chinese,3.7
Sarawak,1/1/2025,male,80-84,indian,0
Sarawak,1/1/2025,male,80-84,other_citizen,0
Sarawak,1/1/2025,male,80-84,other_noncitizen,0
Sarawak,1/1/2025,male,85+,overall,4.9
Sarawak,1/1/2025,male,85+,bumi_malay,0.6
Sarawak,1/1/2025,male,85+,bumi_other,2.1
Sarawak,1/1/2025,male,85+,chinese,2.2
Sarawak,1/1/2025,male,85+,indian,0
Sarawak,1/1/2025,male,85+,other_citizen,0
Sarawak,1/1/2025,male,85+,other_noncitizen,0
Selangor,1/1/2025,both,overall,overall,7406.8
Selangor,1/1/2025,both,overall,bumi_malay,4042.5
Selangor,1/1/2025,both,overall,bumi_other,86.9
Selangor,1/1/2025,both,overall,chinese,1759.6
Selangor,1/1/2025,both,overall,indian,731.1
Selangor,1/1/2025,both,overall,other_citizen,58.9
Selangor,1/1/2025,both,overall,other_noncitizen,727.9
Selangor,1/1/2025,both,0-4,overall,499.4
Selangor,1/1/2025,both,0-4,bumi_malay,304.2
Selangor,1/1/2025,both,0-4,bumi_other,9
Selangor,1/1/2025,both,0-4,chinese,55.2
Selangor,1/1/2025,both,0-4,indian,33
Selangor,1/1/2025,both,0-4,other_citizen,8.7
Selangor,1/1/2025,both,0-4,other_noncitizen,89.4
Selangor,1/1/2025,both,5-9,overall,522.2
Selangor,1/1/2025,both,5-9,bumi_malay,299.8
Selangor,1/1/2025,both,5-9,bumi_other,4.8
Selangor,1/1/2025,both,5-9,chinese,107.1
Selangor,1/1/2025,both,5-9,indian,44.7
Selangor,1/1/2025,both,5-9,other_citizen,4.6
Selangor,1/1/2025,both,5-9,other_noncitizen,61.2
Selangor,1/1/2025,both,10-14,overall,503
Selangor,1/1/2025,both,10-14,bumi_malay,290.2
Selangor,1/1/2025,both,10-14,bumi_other,5.9
Selangor,1/1/2025,both,10-14,chinese,138.8
Selangor,1/1/2025,both,10-14,indian,54
Selangor,1/1/2025,both,10-14,other_citizen,4.5
Selangor,1/1/2025,both,10-14,other_noncitizen,9.6
Selangor,1/1/2025,both,15-19,overall,483.7
Selangor,1/1/2025,both,15-19,bumi_malay,257.9
Selangor,1/1/2025,both,15-19,bumi_other,6.2
Selangor,1/1/2025,both,15-19,chinese,139.8
Selangor,1/1/2025,both,15-19,indian,61.2
Selangor,1/1/2025,both,15-19,other_citizen,2.5
Selangor,1/1/2025,both,15-19,other_noncitizen,16
Selangor,1/1/2025,both,20-24,overall,623.3
Selangor,1/1/2025,both,20-24,bumi_malay,332
Selangor,1/1/2025,both,20-24,bumi_other,8.2
Selangor,1/1/2025,both,20-24,chinese,114.5
Selangor,1/1/2025,both,20-24,indian,52.4
Selangor,1/1/2025,both,20-24,other_citizen,5.2
Selangor,1/1/2025,both,20-24,other_noncitizen,110.9
Selangor,1/1/2025,both,25-29,overall,610.1
Selangor,1/1/2025,both,25-29,bumi_malay,296.6
Selangor,1/1/2025,both,25-29,bumi_other,3.5
Selangor,1/1/2025,both,25-29,chinese,114.4
Selangor,1/1/2025,both,25-29,indian,54.3
Selangor,1/1/2025,both,25-29,other_citizen,4.6
Selangor,1/1/2025,both,25-29,other_noncitizen,136.7
Selangor,1/1/2025,both,30-34,overall,613.3
Selangor,1/1/2025,both,30-34,bumi_malay,324
Selangor,1/1/2025,both,30-34,bumi_other,5.2
Selangor,1/1/2025,both,30-34,chinese,120.2
Selangor,1/1/2025,both,30-34,indian,59.5
Selangor,1/1/2025,both,30-34,other_citizen,6.7
Selangor,1/1/2025,both,30-34,other_noncitizen,97.7
Selangor,1/1/2025,both,35-39,overall,722.6
Selangor,1/1/2025,both,35-39,bumi_malay,416.3
Selangor,1/1/2025,both,35-39,bumi_other,12.8
Selangor,1/1/2025,both,35-39,chinese,153.1
Selangor,1/1/2025,both,35-39,indian,68.2
Selangor,1/1/2025,both,35-39,other_citizen,8.4
Selangor,1/1/2025,both,35-39,other_noncitizen,63.8
Selangor,1/1/2025,both,40-44,overall,665.6
Selangor,1/1/2025,both,40-44,bumi_malay,372
Selangor,1/1/2025,both,40-44,bumi_other,10.3
Selangor,1/1/2025,both,40-44,chinese,170.8
Selangor,1/1/2025,both,40-44,indian,67.8
Selangor,1/1/2025,both,40-44,other_citizen,5.7
Selangor,1/1/2025,both,40-44,other_noncitizen,39.1
Selangor,1/1/2025,both,45-49,overall,494.2
Selangor,1/1/2025,both,45-49,bumi_malay,273.2
Selangor,1/1/2025,both,45-49,bumi_other,6.2
Selangor,1/1/2025,both,45-49,chinese,139.1
Selangor,1/1/2025,both,45-49,indian,50.9
Selangor,1/1/2025,both,45-49,other_citizen,2
Selangor,1/1/2025,both,45-49,other_noncitizen,22.8
Selangor,1/1/2025,both,50-54,overall,417.4
Selangor,1/1/2025,both,50-54,bumi_malay,223.5
Selangor,1/1/2025,both,50-54,bumi_other,3.5
Selangor,1/1/2025,both,50-54,chinese,129.5
Selangor,1/1/2025,both,50-54,indian,45
Selangor,1/1/2025,both,50-54,other_citizen,1
Selangor,1/1/2025,both,50-54,other_noncitizen,15
Selangor,1/1/2025,both,55-59,overall,343.6
